Attaching to ozone-topology_datanode_3_1, ozone-topology_datanode_2_1, ozone-topology_om_1, ozone-topology_scm_1, ozone-topology_datanode_6_1, ozone-topology_datanode_4_1, ozone-topology_datanode_5_1, ozone-topology_datanode_1_1
datanode_1_1  | Enabled profiling in kernel
datanode_3_1  | STARTUP_MSG:   classpath = /etc/hadoop:/opt/hadoop/share/hadoop/common/*:/opt/hadoop/share/ozone/lib/kerb-simplekdc-1.0.1.jar:/opt/hadoop/share/ozone/lib/okhttp-4.2.2.jar:/opt/hadoop/share/ozone/lib/jackson-databind-2.10.3.jar:/opt/hadoop/share/ozone/lib/hadoop-hdds-container-service-1.1.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/slf4j-log4j12-1.7.30.jar:/opt/hadoop/share/ozone/lib/protobuf-java-2.5.0.jar:/opt/hadoop/share/ozone/lib/jetty-util-ajax-9.4.34.v20201102.jar:/opt/hadoop/share/ozone/lib/log4j-api-2.13.3.jar:/opt/hadoop/share/ozone/lib/commons-validator-1.6.jar:/opt/hadoop/share/ozone/lib/bcpkix-jdk15on-1.67.jar:/opt/hadoop/share/ozone/lib/jaxb-impl-2.3.0.1.jar:/opt/hadoop/share/ozone/lib/kotlin-stdlib-common-1.3.50.jar:/opt/hadoop/share/ozone/lib/kerb-core-1.0.1.jar:/opt/hadoop/share/ozone/lib/picocli-4.4.0.jar:/opt/hadoop/share/ozone/lib/jsr305-3.0.0.jar:/opt/hadoop/share/ozone/lib/j2objc-annotations-1.3.jar:/opt/hadoop/share/ozone/lib/jetty-http-9.4.34.v20201102.jar:/opt/hadoop/share/ozone/lib/leveldbjni-all-1.8.jar:/opt/hadoop/share/ozone/lib/hadoop-auth-3.2.1.jar:/opt/hadoop/share/ozone/lib/jaeger-tracerresolver-1.2.0.jar:/opt/hadoop/share/ozone/lib/hadoop-hdds-interface-server-1.1.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/htrace-core4-4.1.0-incubating.jar:/opt/hadoop/share/ozone/lib/jaxb-api-2.3.0.jar:/opt/hadoop/share/ozone/lib/kerb-util-1.0.1.jar:/opt/hadoop/share/ozone/lib/jetty-server-9.4.34.v20201102.jar:/opt/hadoop/share/ozone/lib/ratis-metrics-1.1.0-c5eafb9-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/jaeger-thrift-1.2.0.jar:/opt/hadoop/share/ozone/lib/jetty-xml-9.4.34.v20201102.jar:/opt/hadoop/share/ozone/lib/commons-logging-1.2.jar:/opt/hadoop/share/ozone/lib/kerby-xdr-1.0.1.jar:/opt/hadoop/share/ozone/lib/jetty-io-9.4.34.v20201102.jar:/opt/hadoop/share/ozone/lib/ratis-server-1.1.0-c5eafb9-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/httpcore-4.4.13.jar:/opt/hadoop/share/ozone/lib/opentracing-tracerresolver-0.1.8.jar:/opt/hadoop/share/ozone/lib/commons-net-3.6.jar:/opt/hadoop/share/ozone/lib/snakeyaml-1.26.jar:/opt/hadoop/share/ozone/lib/jaeger-core-1.2.0.jar:/opt/hadoop/share/ozone/lib/error_prone_annotations-2.2.0.jar:/opt/hadoop/share/ozone/lib/jetty-webapp-9.4.34.v20201102.jar:/opt/hadoop/share/ozone/lib/ratis-thirdparty-misc-0.6.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/httpclient-4.5.13.jar:/opt/hadoop/share/ozone/lib/kerby-config-1.0.1.jar:/opt/hadoop/share/ozone/lib/okio-2.2.2.jar:/opt/hadoop/share/ozone/lib/ratis-netty-1.1.0-c5eafb9-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/metrics-core-3.2.4.jar:/opt/hadoop/share/ozone/lib/guava-28.2-jre.jar:/opt/hadoop/share/ozone/lib/kerby-pkix-1.0.1.jar:/opt/hadoop/share/ozone/lib/xz-1.0.jar:/opt/hadoop/share/ozone/lib/ratis-client-1.1.0-c5eafb9-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/activation-1.1.1.jar:/opt/hadoop/share/ozone/lib/jsr311-api-1.1.1.jar:/opt/hadoop/share/ozone/lib/jetty-servlet-9.4.34.v20201102.jar:/opt/hadoop/share/ozone/lib/hadoop-hdds-client-1.1.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/commons-beanutils-1.9.4.jar:/opt/hadoop/share/ozone/lib/javax.servlet-api-3.1.0.jar:/opt/hadoop/share/ozone/lib/kerb-server-1.0.1.jar:/opt/hadoop/share/ozone/lib/kerb-client-1.0.1.jar:/opt/hadoop/share/ozone/lib/disruptor-3.4.2.jar:/opt/hadoop/share/ozone/lib/libthrift-0.13.0.jar:/opt/hadoop/share/ozone/lib/log4j-core-2.13.3.jar:/opt/hadoop/share/ozone/lib/annotations-13.0.jar:/opt/hadoop/share/ozone/lib/ratis-proto-1.1.0-c5eafb9-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/simpleclient_common-0.7.0.jar:/opt/hadoop/share/ozone/lib/dnsjava-2.1.7.jar:/opt/hadoop/share/ozone/lib/jackson-annotations-2.10.3.jar:/opt/hadoop/share/ozone/lib/bcprov-jdk15on-1.67.jar:/opt/hadoop/share/ozone/lib/commons-configuration2-2.1.1.jar:/opt/hadoop/share/ozone/lib/json-smart-2.3.jar:/opt/hadoop/share/ozone/lib/token-provider-1.0.1.jar:/opt/hadoop/share/ozone/lib/log4j-1.2.17.jar:/opt/hadoop/share/ozone/lib/commons-daemon-1.0.13.jar:/opt/hadoop/share/ozone/lib/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/opt/hadoop/share/ozone/lib/jetty-security-9.4.34.v20201102.jar:/opt/hadoop/share/ozone/lib/hadoop-hdds-config-1.1.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/hadoop-hdds-common-1.1.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/hadoop-hdfs-client-3.2.1.jar:/opt/hadoop/share/ozone/lib/commons-lang3-3.7.jar:/opt/hadoop/share/ozone/lib/commons-compress-1.4.1.jar:/opt/hadoop/share/ozone/lib/accessors-smart-1.2.jar:/opt/hadoop/share/ozone/lib/re2j-1.1.jar:/opt/hadoop/share/ozone/lib/hadoop-hdfs-3.2.1.jar:/opt/hadoop/share/ozone/lib/commons-math3-3.1.1.jar:/opt/hadoop/share/ozone/lib/simpleclient_dropwizard-0.7.0.jar:/opt/hadoop/share/ozone/lib/hadoop-common-3.2.1.jar:/opt/hadoop/share/ozone/lib/simpleclient-0.7.0.jar:/opt/hadoop/share/ozone/lib/rocksdbjni-6.8.1.jar:/opt/hadoop/share/ozone/lib/asm-5.0.4.jar:/opt/hadoop/share/ozone/lib/kerby-util-1.0.1.jar:/opt/hadoop/share/ozone/lib/failureaccess-1.0.1.jar:/opt/hadoop/share/ozone/lib/jsp-api-2.1.jar:/opt/hadoop/share/ozone/lib/jsch-0.1.54.jar:/opt/hadoop/share/ozone/lib/slf4j-api-1.7.30.jar:/opt/hadoop/share/ozone/lib/nimbus-jose-jwt-7.9.jar:/opt/hadoop/share/ozone/lib/kotlin-stdlib-1.3.50.jar:/opt/hadoop/share/ozone/lib/commons-codec-1.11.jar:/opt/hadoop/share/ozone/lib/commons-pool2-2.6.0.jar:/opt/hadoop/share/ozone/lib/jackson-datatype-jsr310-2.10.3.jar:/opt/hadoop/share/ozone/lib/gson-2.2.4.jar:/opt/hadoop/share/ozone/lib/opentracing-api-0.33.0.jar:/opt/hadoop/share/ozone/lib/jcip-annotations-1.0-1.jar:/opt/hadoop/share/ozone/lib/kerb-admin-1.0.1.jar:/opt/hadoop/share/ozone/lib/ratis-grpc-1.1.0-c5eafb9-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/commons-io-2.5.jar:/opt/hadoop/share/ozone/lib/opentracing-noop-0.33.0.jar:/opt/hadoop/share/ozone/lib/jersey-core-1.19.jar:/opt/hadoop/share/ozone/lib/checker-qual-2.10.0.jar:/opt/hadoop/share/ozone/lib/opentracing-util-0.33.0.jar:/opt/hadoop/share/ozone/lib/commons-cli-1.2.jar:/opt/hadoop/share/ozone/lib/woodstox-core-5.0.3.jar:/opt/hadoop/share/ozone/lib/javax.annotation-api-1.2.jar:/opt/hadoop/share/ozone/lib/hadoop-hdds-interface-client-1.1.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/kerby-asn1-1.0.1.jar:/opt/hadoop/share/ozone/lib/hadoop-hdds-hadoop-dependency-client-1.1.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/stax2-api-3.1.4.jar:/opt/hadoop/share/ozone/lib/commons-collections-3.2.2.jar:/opt/hadoop/share/ozone/lib/commons-digester-1.8.1.jar:/opt/hadoop/share/ozone/lib/commons-text-1.4.jar:/opt/hadoop/share/ozone/lib/jackson-core-2.10.3.jar:/opt/hadoop/share/ozone/lib/jetty-util-9.4.34.v20201102.jar:/opt/hadoop/share/ozone/lib/jersey-servlet-1.19.jar:/opt/hadoop/share/ozone/lib/kerb-identity-1.0.1.jar:/opt/hadoop/share/ozone/lib/hadoop-hdds-server-framework-1.1.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/ratis-common-1.1.0-c5eafb9-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/hadoop-hdds-hadoop-dependency-server-1.1.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/kerb-common-1.0.1.jar:/opt/hadoop/share/ozone/lib/jaeger-client-1.2.0.jar:/opt/hadoop/share/ozone/lib/jaxb-core-2.3.0.1.jar:/opt/hadoop/share/ozone/lib/hadoop-hdds-interface-admin-1.1.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/jersey-server-1.19.jar:/opt/hadoop/share/ozone/lib/kerb-crypto-1.0.1.jar:/opt/hadoop/share/ozone/lib/hadoop-annotations-3.2.1.jar:/opt/hadoop/share/ozone/web:/opt/hadoop/share/ozone/lib/hadoop-ozone-datanode-1.1.0-SNAPSHOT.jar
datanode_3_1  | STARTUP_MSG:   build = https://github.com/apache/ozone/a58d3f5a0046f836b30f246c3e98d51805addadd ; compiled by 'runner' on 2020-12-25T13:02Z
datanode_3_1  | STARTUP_MSG:   java = 11.0.7
datanode_3_1  | ************************************************************/
datanode_3_1  | 2020-12-25 13:57:59,285 [main] INFO ozone.HddsDatanodeService: registered UNIX signal handlers for [TERM, HUP, INT]
datanode_3_1  | 2020-12-25 13:58:01,154 [main] INFO metrics.MetricRegistries: Loaded MetricRegistries class org.apache.ratis.metrics.impl.MetricRegistriesImpl
datanode_3_1  | 2020-12-25 13:58:01,742 [main] INFO impl.MetricsConfig: Loaded properties from hadoop-metrics2.properties
datanode_3_1  | 2020-12-25 13:58:02,949 [main] INFO impl.MetricsSystemImpl: Scheduled Metric snapshot period at 10 second(s).
datanode_3_1  | 2020-12-25 13:58:02,953 [main] INFO impl.MetricsSystemImpl: HddsDatanode metrics system started
datanode_3_1  | 2020-12-25 13:58:03,493 [main] INFO ozone.HddsDatanodeService: HddsDatanodeService host:539e8580fd35 ip:10.5.0.6
datanode_3_1  | 2020-12-25 13:58:05,583 [main] INFO fs.SaveSpaceUsageToFile: Cached usage info file /data/hdds/scmUsed not found
datanode_3_1  | 2020-12-25 13:58:05,617 [main] INFO volume.HddsVolume: Creating Volume: /data/hdds/hdds of storage type : DISK and capacity : 89311358976
datanode_3_1  | 2020-12-25 13:58:05,639 [main] INFO volume.MutableVolumeSet: Added Volume : /data/hdds/hdds to VolumeSet
datanode_3_1  | 2020-12-25 13:58:05,729 [main] INFO volume.ThrottledAsyncChecker: Scheduling a check for /data/hdds/hdds
datanode_3_1  | 2020-12-25 13:58:06,035 [main] INFO volume.HddsVolumeChecker: Scheduled health check for volume /data/hdds/hdds
datanode_3_1  | 2020-12-25 13:58:06,358 [Thread-6] INFO ozoneimpl.ContainerReader: Start to verify containers on volume /data/hdds/hdds
datanode_3_1  | 2020-12-25 13:58:06,421 [Thread-6] INFO ozoneimpl.ContainerReader: Finish verifying containers on volume /data/hdds/hdds
datanode_3_1  | 2020-12-25 13:58:06,422 [main] INFO ozoneimpl.OzoneContainer: Build ContainerSet costs 0s
datanode_3_1  | 2020-12-25 13:58:15,729 [main] WARN server.ServerUtils: Storage directory for Ratis is not configured. It is a good idea to map this to an SSD disk. Falling back to ozone.metadata.dirs
datanode_3_1  | 2020-12-25 13:58:16,438 [main] INFO server.RaftServer: raft.rpc.type = GRPC (default)
datanode_3_1  | 2020-12-25 13:58:17,089 [main] INFO grpc.GrpcConfigKeys: raft.grpc.server.port = 9858 (custom)
datanode_3_1  | 2020-12-25 13:58:17,102 [main] INFO server.GrpcService: raft.grpc.message.size.max = 32MB (=33554432) (custom)
datanode_3_1  | 2020-12-25 13:58:17,110 [main] INFO server.RaftServerConfigKeys: raft.server.log.appender.buffer.byte-limit = 33554432 (custom)
datanode_3_1  | 2020-12-25 13:58:17,111 [main] INFO server.GrpcService: raft.grpc.flow.control.window = 5MB (=5242880) (custom)
datanode_3_1  | 2020-12-25 13:58:17,115 [main] INFO server.RaftServerConfigKeys: raft.server.rpc.request.timeout = 60s (custom)
datanode_3_1  | 2020-12-25 13:58:18,513 [main] INFO impl.DataStreamServerImpl: raft.datastream.type = DISABLED (default)
datanode_3_1  | 2020-12-25 13:58:18,515 [main] INFO server.RaftServerConfigKeys: raft.server.rpc.slowness.timeout = 300s (custom)
datanode_3_1  | 2020-12-25 13:58:18,520 [main] INFO server.RaftServerConfigKeys: raft.server.leaderelection.leader.step-down.wait-time = 10s (default)
datanode_3_1  | 2020-12-25 13:58:18,624 [main] INFO server.RaftServerConfigKeys: raft.server.storage.dir = [/data/metadata/ratis] (custom)
datanode_3_1  | 2020-12-25 13:58:18,641 [main] WARN server.ServerUtils: Storage directory for Ratis is not configured. It is a good idea to map this to an SSD disk. Falling back to ozone.metadata.dirs
datanode_3_1  | 2020-12-25 13:58:19,655 [main] INFO http.BaseHttpServer: Starting Web-server for hddsDatanode at: http://0.0.0.0:9882
datanode_3_1  | 2020-12-25 13:58:19,717 [main] INFO http.BaseHttpServer: Hadoop Security Enabled: false Ozone Security Enabled: false Ozone HTTP Security Enabled: false 
datanode_3_1  | 2020-12-25 13:58:19,871 [main] INFO util.log: Logging initialized @28463ms to org.eclipse.jetty.util.log.Slf4jLog
datanode_3_1  | 2020-12-25 13:58:20,399 [main] INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
datanode_3_1  | 2020-12-25 13:58:20,440 [main] INFO http.HttpRequestLog: Http request log for http.requests.hddsDatanode is not defined
datanode_3_1  | 2020-12-25 13:58:20,478 [main] INFO http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.hdds.server.http.HttpServer2$QuotingInputFilter)
datanode_3_1  | 2020-12-25 13:58:20,492 [main] INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context hddsDatanode
datanode_3_1  | 2020-12-25 13:58:20,500 [main] INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context logs
datanode_3_1  | 2020-12-25 13:58:20,501 [main] INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context static
datanode_3_1  | 2020-12-25 13:58:20,738 [main] WARN http.BaseHttpServer: /prof java profiling servlet is activated. Not safe for production!
datanode_3_1  | 2020-12-25 13:58:20,912 [main] INFO http.HttpServer2: Jetty bound to port 9882
datanode_3_1  | 2020-12-25 13:58:20,917 [main] INFO server.Server: jetty-9.4.34.v20201102; built: 2020-11-02T14:15:39.302Z; git: e46af88704a893fc12cb0e3bf46e2c7b48a009e7; jvm 11.0.7+10-LTS
datanode_3_1  | 2020-12-25 13:58:21,125 [main] INFO server.session: DefaultSessionIdManager workerName=node0
datanode_3_1  | 2020-12-25 13:58:21,129 [main] INFO server.session: No SessionScavenger set, using defaults
datanode_3_1  | 2020-12-25 13:58:21,134 [main] INFO server.session: node0 Scavenging every 600000ms
datanode_3_1  | 2020-12-25 13:58:21,219 [main] INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@290c266c{logs,/logs,file:///var/log/hadoop/,AVAILABLE}
datanode_3_1  | 2020-12-25 13:58:21,222 [main] INFO handler.ContextHandler: Started o.e.j.s.ServletContextHandler@25464154{static,/static,jar:file:/opt/hadoop/share/ozone/lib/hadoop-hdds-container-service-1.1.0-SNAPSHOT.jar!/webapps/static,AVAILABLE}
datanode_3_1  | 2020-12-25 13:58:21,761 [main] INFO handler.ContextHandler: Started o.e.j.w.WebAppContext@2b3b1124{hddsDatanode,/,file:///tmp/jetty-0_0_0_0-9882-hadoop-hdds-container-service-1_1_0-SNAPSHOT_jar-_-any-6452448154112733513/webapp/,AVAILABLE}{jar:file:/opt/hadoop/share/ozone/lib/hadoop-hdds-container-service-1.1.0-SNAPSHOT.jar!/webapps/hddsDatanode}
datanode_3_1  | 2020-12-25 13:58:21,826 [main] INFO server.AbstractConnector: Started ServerConnector@5891b7c5{HTTP/1.1, (http/1.1)}{0.0.0.0:9882}
datanode_3_1  | 2020-12-25 13:58:21,826 [main] INFO server.Server: Started @30419ms
datanode_3_1  | 2020-12-25 13:58:21,828 [main] INFO impl.MetricsSinkAdapter: Sink prometheus started
datanode_3_1  | 2020-12-25 13:58:21,829 [main] INFO impl.MetricsSystemImpl: Registered sink prometheus
datanode_3_1  | 2020-12-25 13:58:21,834 [main] INFO http.BaseHttpServer: HTTP server of hddsDatanode listening at http://0.0.0.0:9882
datanode_3_1  | 2020-12-25 13:58:21,972 [org.apache.hadoop.util.JvmPauseMonitor$Monitor@8abd2cf] INFO util.JvmPauseMonitor: Starting JVM pause monitor
datanode_3_1  | 2020-12-25 13:58:22,578 [Datanode State Machine Task Thread - 0] INFO datanode.InitDatanodeState: DatanodeDetails is persisted to /data/datanode.id
datanode_3_1  | 2020-12-25 13:58:25,170 [EndpointStateMachine task thread for scm/10.5.0.71:9861 - 0 ] INFO ipc.Client: Retrying connect to server: scm/10.5.0.71:9861. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=15, sleepTime=1000 MILLISECONDS)
datanode_2_1  | 2020-12-25 13:58:25,459 [EndpointStateMachine task thread for scm/10.5.0.71:9861 - 0 ] INFO ipc.Client: Retrying connect to server: scm/10.5.0.71:9861. Already tried 1 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=15, sleepTime=1000 MILLISECONDS)
datanode_2_1  | 2020-12-25 13:58:27,125 [EndpointStateMachine task thread for scm/10.5.0.71:9861 - 0 ] INFO ozoneimpl.OzoneContainer: Attempting to start container services.
datanode_2_1  | 2020-12-25 13:58:27,137 [EndpointStateMachine task thread for scm/10.5.0.71:9861 - 0 ] INFO ozoneimpl.OzoneContainer: Background container scanner has been disabled.
datanode_2_1  | 2020-12-25 13:58:27,150 [EndpointStateMachine task thread for scm/10.5.0.71:9861 - 0 ] INFO ratis.XceiverServerRatis: Starting XceiverServerRatis 6b54e4d2-ad48-46b1-a992-ac180ce48a66 at port 9858
datanode_2_1  | 2020-12-25 13:58:27,364 [EndpointStateMachine task thread for scm/10.5.0.71:9861 - 0 ] INFO server.RaftServer: 6b54e4d2-ad48-46b1-a992-ac180ce48a66: start RPC server
datanode_2_1  | 2020-12-25 13:58:27,917 [EndpointStateMachine task thread for scm/10.5.0.71:9861 - 0 ] INFO server.GrpcService: 6b54e4d2-ad48-46b1-a992-ac180ce48a66: GrpcService started, listening on 0.0.0.0/0.0.0.0:9858
datanode_2_1  | 2020-12-25 13:58:27,971 [org.apache.ratis.util.JvmPauseMonitor$$Lambda$275/0x000000084048f040@7a184a2e] INFO util.JvmPauseMonitor: JvmPauseMonitor-6b54e4d2-ad48-46b1-a992-ac180ce48a66: Started
datanode_2_1  | 2020-12-25 13:58:32,435 [Command processor thread] INFO server.RaftServer: 6b54e4d2-ad48-46b1-a992-ac180ce48a66: addNew group-E1F5651E1D87:[6b54e4d2-ad48-46b1-a992-ac180ce48a66|rpc:10.5.0.5:9858, 5b7d22cf-9a21-4158-82a8-d3fdc0372ae3|rpc:10.5.0.7:9858, a940489d-7fcb-491d-8b7b-224158d1f771|rpc:10.5.0.6:9858] returns group-E1F5651E1D87:java.util.concurrent.CompletableFuture@52b327cb[Not completed]
datanode_2_1  | 2020-12-25 13:58:32,591 [pool-19-thread-1] INFO server.RaftServer$Division: 6b54e4d2-ad48-46b1-a992-ac180ce48a66: new RaftServerImpl for group-E1F5651E1D87:[6b54e4d2-ad48-46b1-a992-ac180ce48a66|rpc:10.5.0.5:9858, 5b7d22cf-9a21-4158-82a8-d3fdc0372ae3|rpc:10.5.0.7:9858, a940489d-7fcb-491d-8b7b-224158d1f771|rpc:10.5.0.6:9858] with ContainerStateMachine:uninitialized
datanode_2_1  | 2020-12-25 13:58:32,610 [pool-19-thread-1] INFO server.RaftServerConfigKeys: raft.server.rpc.timeout.min = 5s (custom)
datanode_2_1  | 2020-12-25 13:58:32,611 [pool-19-thread-1] INFO server.RaftServerConfigKeys: raft.server.rpc.timeout.max = 5200ms (custom)
datanode_2_1  | 2020-12-25 13:58:32,614 [pool-19-thread-1] INFO server.RaftServerConfigKeys: raft.server.rpc.sleep.time = 25ms (default)
datanode_2_1  | 2020-12-25 13:58:32,621 [pool-19-thread-1] INFO server.RaftServerConfigKeys: raft.server.rpc.slowness.timeout = 300s (custom)
datanode_2_1  | 2020-12-25 13:58:32,622 [pool-19-thread-1] INFO server.RaftServerConfigKeys: raft.server.leaderelection.leader.step-down.wait-time = 10s (default)
datanode_2_1  | 2020-12-25 13:58:32,625 [pool-19-thread-1] INFO server.RaftServerConfigKeys: raft.server.sleep.deviation.threshold = 300ms (default)
datanode_2_1  | 2020-12-25 13:58:32,638 [pool-19-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.appender.install.snapshot.enabled = false (custom)
datanode_2_1  | 2020-12-25 13:58:32,681 [pool-19-thread-1] INFO server.RaftServer$Division: 6b54e4d2-ad48-46b1-a992-ac180ce48a66@group-E1F5651E1D87: ConfigurationManager, init=-1: [6b54e4d2-ad48-46b1-a992-ac180ce48a66|rpc:10.5.0.5:9858, 5b7d22cf-9a21-4158-82a8-d3fdc0372ae3|rpc:10.5.0.7:9858, a940489d-7fcb-491d-8b7b-224158d1f771|rpc:10.5.0.6:9858], old=null, confs=<EMPTY_MAP>
datanode_2_1  | 2020-12-25 13:58:32,700 [pool-19-thread-1] INFO server.RaftServerConfigKeys: raft.server.storage.dir = [/data/metadata/ratis] (custom)
datanode_2_1  | 2020-12-25 13:58:32,719 [pool-19-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.corruption.policy = EXCEPTION (default)
datanode_2_1  | 2020-12-25 13:58:32,722 [pool-19-thread-1] INFO storage.RaftStorageDirectory: The storage directory /data/metadata/ratis/c4f88203-d667-41d3-87c1-e1f5651e1d87 does not exist. Creating ...
datanode_2_1  | 2020-12-25 13:58:32,835 [pool-19-thread-1] INFO storage.RaftStorageDirectory: Lock on /data/metadata/ratis/c4f88203-d667-41d3-87c1-e1f5651e1d87/in_use.lock acquired by nodename 6@ec47a767f0f6
datanode_2_1  | 2020-12-25 13:58:32,964 [pool-19-thread-1] INFO storage.RaftStorage: Storage directory /data/metadata/ratis/c4f88203-d667-41d3-87c1-e1f5651e1d87 has been successfully formatted.
datanode_2_1  | 2020-12-25 13:58:32,996 [pool-19-thread-1] INFO ratis.ContainerStateMachine: group-E1F5651E1D87: The snapshot info is null. Setting the last applied indexto:(t:0, i:~)
datanode_2_1  | 2020-12-25 13:58:33,093 [pool-19-thread-1] ERROR storage.RaftStorage: Failed reading configuration from file:/data/metadata/ratis/c4f88203-d667-41d3-87c1-e1f5651e1d87/current/raft-meta.conf
datanode_2_1  | java.io.FileNotFoundException: /data/metadata/ratis/c4f88203-d667-41d3-87c1-e1f5651e1d87/current/raft-meta.conf (No such file or directory)
datanode_2_1  | 	at java.base/java.io.FileInputStream.open0(Native Method)
datanode_2_1  | 	at java.base/java.io.FileInputStream.open(FileInputStream.java:219)
datanode_2_1  | 	at java.base/java.io.FileInputStream.<init>(FileInputStream.java:157)
datanode_2_1  | 	at org.apache.ratis.server.storage.RaftStorage.readRaftConfiguration(RaftStorage.java:148)
datanode_2_1  | 	at org.apache.ratis.server.impl.ServerState.initStatemachine(ServerState.java:167)
datanode_2_1  | 	at org.apache.ratis.server.impl.ServerState.<init>(ServerState.java:112)
datanode_3_1  | 2020-12-25 13:58:26,171 [EndpointStateMachine task thread for scm/10.5.0.71:9861 - 0 ] INFO ipc.Client: Retrying connect to server: scm/10.5.0.71:9861. Already tried 1 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=15, sleepTime=1000 MILLISECONDS)
datanode_3_1  | 2020-12-25 13:58:27,213 [EndpointStateMachine task thread for scm/10.5.0.71:9861 - 0 ] INFO ozoneimpl.OzoneContainer: Attempting to start container services.
datanode_3_1  | 2020-12-25 13:58:27,227 [EndpointStateMachine task thread for scm/10.5.0.71:9861 - 0 ] INFO ozoneimpl.OzoneContainer: Background container scanner has been disabled.
datanode_3_1  | 2020-12-25 13:58:27,228 [EndpointStateMachine task thread for scm/10.5.0.71:9861 - 0 ] INFO ratis.XceiverServerRatis: Starting XceiverServerRatis a940489d-7fcb-491d-8b7b-224158d1f771 at port 9858
datanode_3_1  | 2020-12-25 13:58:27,354 [EndpointStateMachine task thread for scm/10.5.0.71:9861 - 0 ] INFO server.RaftServer: a940489d-7fcb-491d-8b7b-224158d1f771: start RPC server
datanode_3_1  | 2020-12-25 13:58:27,802 [EndpointStateMachine task thread for scm/10.5.0.71:9861 - 0 ] INFO server.GrpcService: a940489d-7fcb-491d-8b7b-224158d1f771: GrpcService started, listening on 0.0.0.0/0.0.0.0:9858
datanode_3_1  | 2020-12-25 13:58:27,863 [org.apache.ratis.util.JvmPauseMonitor$$Lambda$275/0x000000084048f040@183faf02] INFO util.JvmPauseMonitor: JvmPauseMonitor-a940489d-7fcb-491d-8b7b-224158d1f771: Started
datanode_3_1  | 2020-12-25 13:58:31,097 [Command processor thread] INFO server.RaftServer: a940489d-7fcb-491d-8b7b-224158d1f771: addNew group-ECAE867298CC:[a940489d-7fcb-491d-8b7b-224158d1f771|rpc:10.5.0.6:9858] returns group-ECAE867298CC:java.util.concurrent.CompletableFuture@60ff1c7f[Not completed]
datanode_3_1  | 2020-12-25 13:58:31,197 [pool-19-thread-1] INFO server.RaftServer$Division: a940489d-7fcb-491d-8b7b-224158d1f771: new RaftServerImpl for group-ECAE867298CC:[a940489d-7fcb-491d-8b7b-224158d1f771|rpc:10.5.0.6:9858] with ContainerStateMachine:uninitialized
datanode_3_1  | 2020-12-25 13:58:31,198 [pool-19-thread-1] INFO server.RaftServerConfigKeys: raft.server.rpc.timeout.min = 5s (custom)
datanode_3_1  | 2020-12-25 13:58:31,198 [pool-19-thread-1] INFO server.RaftServerConfigKeys: raft.server.rpc.timeout.max = 5200ms (custom)
datanode_3_1  | 2020-12-25 13:58:31,199 [pool-19-thread-1] INFO server.RaftServerConfigKeys: raft.server.rpc.sleep.time = 25ms (default)
datanode_3_1  | 2020-12-25 13:58:31,207 [pool-19-thread-1] INFO server.RaftServerConfigKeys: raft.server.rpc.slowness.timeout = 300s (custom)
datanode_3_1  | 2020-12-25 13:58:31,207 [pool-19-thread-1] INFO server.RaftServerConfigKeys: raft.server.leaderelection.leader.step-down.wait-time = 10s (default)
datanode_3_1  | 2020-12-25 13:58:31,208 [pool-19-thread-1] INFO server.RaftServerConfigKeys: raft.server.sleep.deviation.threshold = 300ms (default)
